Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,County,EV Connector Types,,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
ELEC,Central Parking - Tower 31,9 W 31st Street,,New York,NY,10001,New York,J1772,,,2,,,Blink Network,GPS,40.74709,-73.98667,7/31/19,95069
ELEC,BEAM CHARGING,776 Avenue of the Americas,"777 SIXTH AVE; Enter parking garage on 26th Ave, between 6th ave and Broadway (North Side). See valet attendant to use charging station.",New York,NY,10001,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7449139,-73.9910276,6/12/19,80061
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-8,40.752693,-74.002954,5/9/19,115161
ELEC,Quik Park Garden Lots LLC - Tesla Destination,126 West 32nd St,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-9,40.748789,-73.989915,5/9/19,115009
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550 W 25th St,,New York,NY,10001,New York,TESLA,,,1,,,Tesla Destination,200-9,40.749666,-74.005485,5/9/19,115160
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-9,40.751987,-74.001701,5/9/19,115145
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-8,40.745449,-73.989622,5/9/19,115155
ELEC,776 Sixth Avenue,776 Avenue of the Americas,Enter Parking garage on 26th Ave.  Between 6th Ave. and Broadway (North  Side). See valet to use charging  station. ,New York,NY,10001,New York,J1772,,,1,,,Blink Network,GPS,40.74528,-73.991422,7/31/19,124142
ELEC,Eventi Hotel - LAZ,851 Avenue of the Americas,,New York,NY,10001,New York,J1772,,,1,,,Blink Network,GPS,40.758681,-73.98135,7/31/19,124149
ELEC,iPark 200 West Garage Corp. - Tesla Destination,220 W 26th St,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-9,40.746142,-73.995221,5/9/19,115055
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,,New York,NY,10001,New York,TESLA,,,2,,,Tesla Destination,200-9,40.752558,-74.002736,5/9/19,115152
ELEC,iPark - 59 Allen Street Garage,59 Allen Street,Attendant will assist in charging  vehicle.  Parking rates apply. Inquire  within. ,New York,NY,10002,New York,J1772,,,2,,,Blink Network,GPS,40.717195,-73.991658,7/31/19,95271
ELEC,Delancey & Essex Municipal Parking Garage,107 Essex St,,Manhattan,NY,10002,New York,J1772,,,5,,,EV Connect,200-8,40.719051,-73.988181,5/9/19,94848
ELEC,Icon Parking 240 East Broadway - Tesla Destination,188 Clinton St,,New York,NY,10002,New York,TESLA,,,2,,,Tesla Destination,200-8,40.715074,-73.986927,5/9/19,115035
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,New York,TESLA,,,2,,,Tesla Destination,200-9,40.717124,-73.99201,5/9/19,115166
ELEC,59 Allen Street - Tesla Supercharger,59 Allen Street,,New York,NY,10002,New York,TESLA,,,,4,,Tesla,GPS,40.717119,-73.99168,5/9/19,116808
ELEC,CARCHARGING,445 Lafayette St,ASTOR PLACE 1; See valet attendant to use charging station ASTOR PLACE 2; See Valet attendant to use charging station.,New York,NY,10003,New York,J1772,,,2,,,ChargePoint Network,200-9,40.729535,-73.991398,6/12/19,53120
ELEC,Icon Parking 12 East 9th Street - Tesla Destination,12 E 9th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-8,40.732324,-73.99517,5/9/19,115005
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-8,40.73099,-73.990963,5/9/19,115194
ELEC,Icon Parking University 10 Parking - Tesla Destination,63 E 9th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-9,40.731544,-73.992045,5/9/19,115177
ELEC,Parkit 403 Lafayette St. - Tesla Destination,403 Lafayette St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-9,40.728137,-73.992393,5/9/19,115124
ELEC,Champion Parking E 16th Street - Tesla Destination,101 E 16th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-8,40.736116,-73.989322,5/9/19,114991
ELEC,Icon Parking 11 5th Ave - Tesla Destination,11 5th Ave,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-8,40.732257,-73.99608,5/9/19,114998
ELEC,Standard Parking 21 East 15th Street - Tesla Destination,21 E 15th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-8,40.73644,-73.992027,5/9/19,115050
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-9,40.730501,-73.993075,5/9/19,115172
ELEC,Parkit 310 E 11th Street - Tesla Destination,310 E 11th St,,New York,NY,10003,New York,TESLA,,,2,,,Tesla Destination,200-9,40.729871,-73.98568,5/9/19,115089
ELEC,Astor Place,445 Lafayette St,,New York,NY,10003,New York,J1772,,,2,,,Blink Network,GPS,40.7297,-73.991565,7/31/19,124144
ELEC,GGMC Parking Union Square Parking Garage - Tesla Destination,100 E 15th St,,New York,NY,10003,New York,TESLA,,,4,,,Tesla Destination,200-8,40.734817,-73.989198,5/9/19,114988
ELEC,Icon Parking 14-26 William Street - Tesla Destination,14-26 William St,,New York,NY,10004,New York,TESLA,,,2,,,Tesla Destination,200-8,40.704976,-74.009682,5/9/19,115014
ELEC,Andaz Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,New York,TESLA,,,1,,,Tesla Destination,200-9,40.705042,-74.008118,5/9/19,122490
ELEC,Icon Parking Wall Park - Tesla Destination,39 Exchange Pl,,New York,NY,10005,New York,TESLA,,,2,,,Tesla Destination,200-8,40.706109,-74.010148,5/9/19,115116
ELEC,iPark NYC 75 Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,New York,TESLA,,,2,,,Tesla Destination,200-9,40.705042,-74.008118,5/9/19,122491
ELEC,BEAM CHARGING,75 Park Place,"75 PARK PLACE; Enter parking garage by West Broadway, between Murray St and Park Place. See valet attendant to use charging station.",New York,NY,10007,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7142163,-74.0106122,6/12/19,53121
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers Street,,New York,NY,10007,New York,J1772,,,2,,,Blink Network,GPS,40.7163,-74.01258,7/31/19,96507
ELEC,Icon Parking 54 Murray Street - Tesla Destination,54 Murray St,,New York,NY,10007,New York,TESLA,,,2,,,Tesla Destination,200-9,40.714121,-74.009808,5/9/19,115154
ELEC,75 Park Place,75 Park Place,,New York,NY,10007,New York,J1772,,,1,,,Blink Network,GPS,40.714463,-74.01098,7/31/19,124060
ELEC,Central Parking 200 Chambers - Tesla Destination,200 Chambers St,,New York,NY,10007,New York,TESLA,,,2,,,Tesla Destination,200-9,40.716579,-74.012393,5/9/19,115038
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,,New York,NY,10007,New York,TESLA,,,2,,,Tesla Destination,200-9,40.715543,-74.011435,5/9/19,115076
ELEC,Spectrum,769 5th Ave,,Brooklyn,NY,10010,New York,J1772,,,2,,,EV Connect,200-8,40.657846,-73.996791,5/3/18,94833
ELEC,ALBANESE ORG,77 W 24th St,NS1-77 W24TH ST,New York,NY,10010,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7435617,-73.9918929,6/12/19,77134
ELEC,Icon Parking 5 E 22nd Street - Tesla Destination,5 E 22nd St,,New York,NY,10010,New York,TESLA,,,2,,,Tesla Destination,200-9,40.740794,-73.988885,5/9/19,115142
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,245 E 19th St,,New York,NY,10010,New York,TESLA,,,2,,,Tesla Destination,200-8,40.73591,-73.983331,5/9/19,115064
ELEC,Icon Parking 322 23rd Street - Tesla Destination,318-322 E 23rd St,,New York,NY,10010,New York,TESLA,,,2,,,Tesla Destination,200-8,40.737362,-73.980167,5/9/19,115092
ELEC,Icon Parking 40 W 26th Street - Tesla Destination,40 W 26th St,,New York,NY,10010,New York,TESLA,,,2,,,Tesla Destination,200-8,40.743961,-73.989912,5/9/19,115119
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,,New York,NY,10010,New York,TESLA,,,2,,,Tesla Destination,200-9,40.742197,-73.992168,5/9/19,115147
ELEC,Icon Parking 101 W 15th - Tesla Destination,101 W 15th St,,New York,NY,10011,New York,TESLA,,,4,,,Tesla Destination,200-8,40.738352,-73.996519,5/9/19,114992
ELEC,BEAM CHARGING,107 W 13th St,107 W 13TH ST; See valet attendant for instructions  on using the charging stations.,New York,NY,10011,New York,J1772,,,2,,,ChargePoint Network,GPS,40.736949,-73.9977963,6/12/19,51680
ELEC,The Westminster,180 W 20th Street,,New York,NY,10011,New York,J1772,,,1,,,Blink Network,GPS,40.741945,-73.996664,7/31/19,95502
ELEC,The Caledonia,450 W 17th Street,Chargers located on Level 1 ,New York,NY,10011,New York,J1772,,,2,,,Blink Network,GPS,40.743832,-74.006578,7/31/19,95252
ELEC,Quikpark 173 W 12th Street - Tesla Destination,173 W 12th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.7372,-74.00007,5/9/19,115032
ELEC,Icon Parking 111 8th Ave Parking - Tesla Destination,385 W 15th St,,New York,NY,10011,New York,TESLA,,,4,,,Tesla Destination,200-8,40.741669,-74.004397,5/9/19,115114
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431 W 23rd St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.746762,-74.001428,5/9/19,115133
ELEC,Standard Parking 151 W 17th Street - Tesla Destination,151 W 17th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-9,40.740728,-73.997493,5/9/19,115021
ELEC,Icon Parking 16 W 16th Street - Tesla Destination,16 W 16th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.737595,-73.993837,5/9/19,115026
ELEC,Rapidpark 124 W 20th Street - Tesla Destination,124 W 20th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-9,40.741371,-73.995533,5/9/19,115008
ELEC,iPark NYC 250 West Parking - Tesla Destination,250 W 19th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.742179,-73.999226,5/9/19,115068
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-9,40.737266,-73.99611,5/9/19,115159
ELEC,Standard Parking 20 W 13th Street - Tesla Destination,20 W 13th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.735594,-73.995291,5/9/19,115037
ELEC,iPark 10 West 15th - Tesla Destination,10 W 15th,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-8,40.736754,-73.993789,5/9/19,114986
ELEC,iPark 107 West 13th Street - Tesla Destination,107 W 13th St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-9,40.737094,-73.997754,5/9/19,114997
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549 W 23rd St,,New York,NY,10011,New York,TESLA,,,2,,,Tesla Destination,200-9,40.748931,-74.006078,5/9/19,115158
ELEC,Icon Parking - 111 Eighth Avenue,111 Eighth Avenue,Entrance on 385 W 15th St or 386 W 16th  St. ,New York,NY,10011,New York,J1772,,,1,,,Blink Network,GPS,40.741421,-74.003186,7/31/19,117534
ELEC,New York University - Plaza Nursery School,110 Bleecker St,,New York,NY,10011,New York,J1772,,,2,,,EV Connect,GPS,40.7273617,-73.9975332,6/6/19,123058
ELEC,BEAM CHARGING,122 W 3rd St,MINETTA GARAGE; See valet attendant for instructions on how to use the charging station.,New York,NY,10012,New York,J1772,,,2,,,ChargePoint Network,GPS,40.730485,-74.000728,6/12/19,51686
ELEC,Parkit 221 Thompson Street - Tesla Destination,221 Thompson St,,New York,NY,10012,New York,TESLA,,,2,,,Tesla Destination,200-9,40.729372,-73.999217,5/9/19,115056
ELEC,Parkright 169 Ludlow Street - Tesla Destination,169 Ludlow St,,New York,NY,10012,New York,TESLA,,,2,,,Tesla Destination,200-9,40.721724,-73.987776,5/9/19,115029
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,,New York,NY,10013,New York,J1772,,,1,,,Blink Network,GPS,40.719772,-74.010475,7/31/19,95078
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.721131,-74.00357,5/9/19,115174
ELEC,iPark NYC 44 Elizabeth Street - Tesla Destination,44 Elizabeth St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.716947,-73.996472,5/9/19,115138
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.721638,-74.003781,5/9/19,115091
ELEC,Parkit 27 N Moore Street - Tesla Destination,27 N Moore St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.720215,-74.007465,5/9/19,115074
ELEC,Mott Street Parking - Tesla Supercharger,106 Mott Street,,New York,NY,10013,New York,TESLA,,,,2,,Tesla,200-9,40.717508,-73.99714,5/9/19,102334
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-8,40.719814,-74.010394,5/9/19,115112
ELEC,Icon Parking 308 Greenwich - Tesla Destination,308 Greenwich St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.717568,-74.011042,5/9/19,115088
ELEC,Quik Park 32 Debrosses LLC - Tesla Destination,32 Debrosses St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-8,40.723702,-74.010335,5/9/19,115093
ELEC,MPG 121 Reade Street - Tesla Destination,121 Reade St,,New York,NY,10013,New York,TESLA,,,2,,,Tesla Destination,200-9,40.716208,-74.009488,5/9/19,115006
ELEC,CARCHARGING,400 W 12th St,SUPERIOR INK 1; See valet attendant to use charging station.,New York,NY,10014,New York,J1772,,,1,,,ChargePoint Network,200-9,40.73738,-74.0093738,6/12/19,53449
ELEC,BEAM CHARGING,375 Hudson St,375 HUDSON PKNG; Mounted to wall directly in front of manager office,Manhattan,NY,10014,New York,J1772 ,,1,1,,,ChargePoint Network,GPS,40.7284126,-74.0073318,6/12/19,42193
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,New York,TESLA,,,2,,,Tesla Destination,200-9,40.738222,-74.005908,5/9/19,115173
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,New York,J1772,,,2,,,Blink Network,GPS,40.737537,-74.00983,7/31/19,124147
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,,New York,NY,10014,New York,TESLA,,,4,,,Tesla Destination,200-9,40.729474,-74.008847,5/9/19,115164
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,,New York,NY,10014,New York,TESLA,,,3,,,Tesla Destination,200-9,40.735404,-74.007717,5/9/19,115100
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,,New York,NY,10014,New York,TESLA,,,2,,,Tesla Destination,200-9,40.735165,-74.007231,5/9/19,115182
ELEC,"The Standard, High Line - Tesla Destination",848 Washington St,,New York,NY,10014,New York,TESLA,,,2,,,Tesla Destination,200-9,40.740828,-74.008074,5/9/19,115189
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,New York,TESLA,,,2,,,Tesla Destination,200-8,40.77364,-73.959302,5/9/19,115028
ELEC,Icon Parking 150 Charles Street - Tesla Destination,150 Charles St,,New York,NY,10014,New York,TESLA,,,2,,,Tesla Destination,200-9,40.733633,-74.009239,5/9/19,115018
ELEC,COHEN BROTHERS,475 Park Ave S,475 PARK AVE S; -,New York,NY,10016,New York,J1772,,,1,,,ChargePoint Network,GPS,40.7453718,-73.9821073,6/12/19,79843
ELEC,Imperial Garage - 340 East 34th St - Station 2,342  E 34th St,,New York,NY,10016,New York,J1772,,,1,,,GE WattStation,GPS,40.7440113,-73.9741155,7/31/19,73118
ELEC,Imperial Garage - 340 East 34th St - Station 1,342  E 34th St,,New York,NY,10016,New York,J1772,,,1,,,GE WattStation,GPS,40.7440113,-73.9741155,7/31/19,72817
ELEC,CARCHARGING,350 E 30th St,CENTRAL PKG #2; See valet attendant to charge your vehicle.,New York,NY,10016,New York,J1772 ,,1,1,,,ChargePoint Network,GPS,40.741368,-73.975668,6/12/19,56142
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,333 E 38th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.746891,-73.972547,5/9/19,115101
ELEC,Rapidpark 10 E 30th Street - Tesla Destination,10 E 30th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.745384,-73.985704,5/9/19,114984
ELEC,Central Parking,350 E 30th Street,,New York,NY,10016,New York,J1772,,,1,,,Blink Network,GPS,40.741065,-73.975788,7/31/19,124143
ELEC,Rapidpark 148 E 33rd Street - Tesla Destination,148 E 33rd St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.745236,-73.979736,5/9/19,115016
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.743382,-73.974251,5/9/19,115113
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,325 East 5th Ave,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.74733,-73.984857,5/9/19,115096
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.742968,-73.980565,5/9/19,115022
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.742761,-73.974554,5/9/19,115163
ELEC,Rapidpark 99 Park Ave - Tesla Destination,105 E 39th,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.750254,-73.978627,5/9/19,114996
ELEC,City Parking Garment One Garage - Tesla Destination,155 E 34th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.7462,-73.978528,5/9/19,115023
ELEC,iPark NYC 400 E 35th NYU - Tesla Destination,400 E 35th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.744093,-73.972689,5/9/19,115120
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.747207,-73.980743,5/9/19,115191
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.748094,-73.976864,5/9/19,115162
ELEC,ABM Parking 475 Park Ave South LLC - Tesla Destination,104 E 32nd St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.745497,-73.98208,5/9/19,114995
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330 E 39th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.747123,-73.972257,5/9/19,115098
ELEC,Icon Parking 200 E 32nd Street - Tesla Destination,200 E 32nd St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-9,40.744029,-73.978952,5/9/19,115039
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,200-8,40.744551,-73.984535,5/9/19,115079
ELEC,Icon Liberty View Parking - Tesla Destination,400 Murray St,,New York,NY,10016,New York,TESLA,,,2,,,Tesla Destination,GPS,40.716079,-74.015929,5/9/19,115121
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,New York,TESLA,,,2,,,Tesla Destination,200-8,40.752516,-73.965347,5/9/19,115136
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,,New York,NY,10017,New York,TESLA,,,2,,,Tesla Destination,200-8,40.75323,-73.96799,5/9/19,115097
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,New York,TESLA,,,1,,,Tesla Destination,200-9,40.754735,-73.973361,5/9/19,115146
ELEC,GGMC Parking Seven Eleven (Located at 217 E 44th St) - Tesla Destination,217 E 44th St,,New York,NY,10017,New York,TESLA,,,2,,,Tesla Destination,200-8,40.752004,-73.972808,5/9/19,115053
ELEC,iPark NYC 246 E 45 Street - Tesla Destination,246 E 45th St,,New York,NY,10017,New York,TESLA,,,2,,,Tesla Destination,200-8,40.751676,-73.971144,5/9/19,115067
ELEC,E 47th Street - Tesla Supercharger,212 East 47th Street,,New York,NY,10017,New York,TESLA,,,,4,,Tesla,200-9,40.753271,-73.971657,5/9/19,102336
ELEC,EDISONPARKFAST,451 Ninth Ave,LOC #250 #2,New York,NY,10018,New York,J1772,,,1,,,ChargePoint Network,200-9,40.7546106,-73.9959708,6/12/19,36945
ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,New York,J1772,,,2,,,EV Connect,200-8,40.756177,-73.990558,5/9/19,65287
ELEC,GLENWOOD MGMT,330 West 39th Street,"CRYSTAL GREEN; Located in the Crystal Green garage, see valet attendant for access",New York,NY,10018,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7560286,-73.9926549,6/12/19,53123
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,,New York,NY,10018,New York,TESLA,,,2,,,Tesla Destination,200-9,40.751363,-73.986389,5/9/19,115198
ELEC,Roosevelt Hospital Garage,515 W 59th St,,New York,NY,10019,New York,J1772,,1,1,,,,200-8,40.77079,-73.988508,6/5/18,43745
ELEC,Central Parking - 146 W 57th St - Station 1,146  W 57th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.764609,-73.979512,7/31/19,72968
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 2,200  Central Park S,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.7667193,-73.9795327,7/31/19,72911
ELEC,CARCHARGING,225 W 49th St,"GMC 225 W 49 #1; To use charging station, please see valet attendant.",New York,NY,10019,New York,J1772,,,1,,,ChargePoint Network,200-9,40.761376,-73.985273,6/12/19,56059
ELEC,Central Parking - 58 West 58th St- Station 2,58  W 58th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.7646555,-73.97610053,7/31/19,72895
ELEC,Central Parking - 58 West 58th St- Station 1,58  W 58th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.764623,-73.976181,7/31/19,72914
ELEC,CARCHARGING,500 W 56th St,THE WESTPORT #2; See Valet Attendant for instructions THE WESTPORT; See Valet attendant for inistructions,New York,NY,10019,New York,J1772 ,,1,2,,,ChargePoint Network,200-8,40.768257,-73.989087,6/12/19,48688
ELEC,BMW MANHATTAN,601-605 W 55th St,CHAPMAN STAT01; -,New York,NY,10019,New York,J1772,,,2,,,ChargePoint Network,GPS,40.7692913,-73.9925407,6/12/19,72470
ELEC,Central Parking - 146 W 57th St - Station 2,146  W 57th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.764609,-73.979542,7/31/19,72915
ELEC,Imperial Garage - 300 W 55th St- Station 1,300  W 55th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.765153,-73.98434731,7/31/19,73020
ELEC,BMW MANHATTAN,555 W 57th St,FAST CHARGER 01; 2nd Floor Garage,New York,NY,10019,New York,J1772COMBO,,,,1,,ChargePoint Network,GPS,40.7704109,-73.9906549,6/12/19,72472
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 1,200  Central Park S,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.7667193,-73.9795827,7/31/19,73059
ELEC,Coliseum Park Apts - Central Parking - Station 1,345  W 58th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.768946,-73.98412,7/31/19,73030
ELEC,BEAM CHARGING,10 Columbus Cir,"TIME WARNER CTR; Main level, center of garage behind pillar",Manhattan,NY,10019,New York,J1772 ,,1,1,,,ChargePoint Network,GPS,40.7687836,-73.9831467,6/12/19,43743
ELEC,CENTRAL PARKING - STATION 2,345  W 58th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.768946,-73.98415,7/31/19,72950
ELEC,Imperial Garage - 300 W 55th St- Station 2,300  W 55th St,,New York,NY,10019,New York,J1772,,,1,,,GE WattStation,GPS,40.765153,-73.984122,7/31/19,72982
ELEC,CARCHARGING,250 E 53rd St,THE VENETO 2; See valet attendant to use the charging station.,New York,NY,10019,New York,J1772,,,1,,,ChargePoint Network,GPS,40.7568399,-73.9675916,6/12/19,56096
ELEC,Central Parking - 58 West 58th St,58 West 58th Street,,New York,NY,10019,New York,J1772,,,2,,,Blink Network,GPS,40.764655,-73.9761,7/31/19,124146
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-9,40.764459,-73.976349,5/9/19,115165
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-9,40.763,-73.981278,5/9/19,115025
ELEC,The Westport,500 W 56th St,,New York,NY,10019,New York,J1772,,,2,,,Blink Network,GPS,40.768211,-73.989479,7/31/19,124690
ELEC,Icon Parking 1350 Avenue of the Americas - Tesla Destination,1350 6th Ave,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-9,40.762653,-73.977846,5/9/19,115013
ELEC,Time Warner Center,10 Columbus Circle,,Manhattan,NY,10019,New York,J1772,,,1,,,Blink Network,GPS,40.768483,-73.981634,7/31/19,124138
ELEC,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,285 W 50th St,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-8,40.762337,-73.985727,5/9/19,115078
ELEC,Icon Parking 810 Seventh Ave - Tesla Destination,207 W 52nd St,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-8,40.762891,-73.983151,5/9/19,115049
ELEC,Quik Park Broadway Garage LLC - Tesla Destination,225-251 W 56th St,,New York,NY,10019,New York,TESLA,,,2,,,Tesla Destination,200-8,40.765735,-73.982101,5/9/19,115059
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,New York,TESLA,,,1,,,Tesla Destination,200-8,40.76178,-73.975057,5/9/19,115181
ELEC,Residence Inn New York Manhattan/Central Park - Tesla Destination,1717 Broadway,,New York,NY,10019,New York,TESLA,,,1,,,Tesla Destination,200-9,40.764369,-73.982707,5/9/19,115031
ELEC,Coliseum Park Apts - Central Parking,345 W 58th Street,Entrance on 910 9th Ave. ,New York,NY,10019,New York,J1772,,,2,,,Blink Network,GPS,40.768432,-73.984033,7/31/19,124141
ELEC,MTP 625 W 57th Street - Tesla Destination,625 W 57th St,,New York,NY,10019,New York,TESLA,,,3,,,Tesla Destination,200-9,40.771431,-73.992964,5/9/19,115176
